2019-02-27 18:01:17.759 INFO  TestCase.TestCase - SELECT PROJECTNAME,APINAME,CASENAME,REQUESTDATA,ASSERTFIELD,ASSERTVALUE,ASSERTTEXT FROM API_TESTCASE_TABLE WHERE APINAME='shijiwangtongscore' AND PROJECTNAME='sjwt'
2019-02-27 18:01:19.610 INFO  TestCase.TestCase - requestHeaders:{"crypt":"3","appid":"CENTNETDATA","apiver":"101","sign":"123456","nz":"1","timestamp":"1551261677757"}
2019-02-27 18:01:19.610 INFO  TestCase.TestCase - requesBody:{"body":{"imeisha256":""}}
2019-02-27 18:01:19.655 INFO  TestCase.TestCase - responseCode:200
2019-02-27 18:01:19.655 INFO  TestCase.TestCase - responseHeaders:{null=[HTTP/1.1 200 OK], XY-RS-CODE=[1], crypt=[3], Connection=[keep-alive], nz=[1], Content-Length=[64], Date=[Wed, 27 Feb 2019 10:01:29 GMT]}
2019-02-27 18:01:19.655 INFO  TestCase.TestCase - responseBody:{"body":{},"desc":"SUCCESS","status":3}
2019-02-27 18:01:19.655 INFO  TestCase.TestCase - 响应耗时:44
2019-02-27 18:01:19.660 INFO  TestCase.TestCase - testUrl:https://sjwt.immi520.com:9300/shijiwangtongscore
2019-02-27 18:01:19.661 INFO  TestCase.TestCase - caseName:imeisha256为无效值
2019-02-27 18:01:19.661 INFO  TestCase.TestCase - requestHeaders:{"crypt":"3","appid":"CENTNETDATA","apiver":"101","sign":"123456","nz":"1","timestamp":"1551261677757"}
2019-02-27 18:01:19.661 INFO  TestCase.TestCase - requesBody:{"body":{"imeisha256":"1234"56"}}
2019-02-27 18:01:19.709 INFO  TestCase.TestCase - responseCode:200
2019-02-27 18:01:19.709 INFO  TestCase.TestCase - responseHeaders:{null=[HTTP/1.1 200 OK], XY-RS-CODE=[3002], Connection=[keep-alive], Content-Length=[57], Date=[Wed, 27 Feb 2019 10:01:29 GMT]}
2019-02-27 18:01:19.709 INFO  TestCase.TestCase - responseBody:{"desc":"request content deserialize fail","status":3002}
2019-02-27 18:01:19.709 INFO  TestCase.TestCase - 响应耗时:48
2019-02-27 18:01:19.711 INFO  TestCase.TestCase - testUrl:https://sjwt.immi520.com:9300/shijiwangtongscore
2019-02-27 18:01:19.711 INFO  TestCase.TestCase - caseName:正常请求
2019-02-27 18:01:19.711 INFO  TestCase.TestCase - requestHeaders:{"crypt":"3","appid":"CENTNETDATA","apiver":"101","sign":"123456","nz":"1","timestamp":"1551261677757"}
2019-02-27 18:01:19.711 INFO  TestCase.TestCase - requesBody:{"body":{"imeisha256":"000000800526a7b3f3942d450bd656c89ded26b22ed91b519c4b29793af75433"}}
